Date,Country,Population,Total_Tests,Total_Cases,Total_Deaths,Total_Recovered,Active_Cases,New Cases
2020-08-21,Suriname,587814,6167,3460,56,2498,906,
2020-08-22,Suriname,587814,6642,3569,57,2559,953,
2020-08-23,Suriname,587814,6796,3607,58,2688,861,
2020-08-24,Suriname,587814,6929,3632,60,2758,814,
2020-08-25,Suriname,587814,7186,3698,61,2818,819,
2020-08-26,Suriname,587814,7337,3724,62,2863,799,
2020-08-27,Suriname,587814,7613,3793,66,2893,834,
2020-08-28,Suriname,587814,7837,3848,66,2971,811,
2020-08-29,Suriname,587814,8309,3954,67,2991,896,
2020-08-30,Suriname,587814,8546,4009,67,3073,869,
2020-08-31,Suriname,587814,8616,4034,71,3140,823,
2020-09-01,Suriname,587814,8881,4089,72,3171,846,
2020-09-02,Suriname,587814,9216,4149,72,3272,805,
2020-09-03,Suriname,587814,9580,4215,73,3318,824,
2020-09-04,Suriname,587814,9812,4252,75,3366,811,
2020-09-05,Suriname,587814,10210,4320,76,3426,818,
2020-09-06,Suriname,587814,10298,4346,85,3494,767,
2020-09-07,Suriname,587814,10372,4360,91,3544,725,
2020-09-08,Suriname,587814,10672,4419,91,3595,733,
2020-09-09,Suriname,587814,10874,4447,92,3622,733,
2020-09-10,Suriname,587814,11137,4477,93,3706,678,
2020-09-11,Suriname,587814,11387,4529,93,3747,689,
2020-09-12,Suriname,587814,11729,4579,93,3788,698,
2020-09-13,Suriname,587814,11762,4582,93,3850,639,
2020-09-14,Suriname,587814,11918,4611,95,3935,581,
2020-09-15,Suriname,587814,12100,4625,95,3996,534,
2020-09-16,Suriname,587814,12205,4645,95,4089,461,
2020-09-17,Suriname,587814,12462,4671,95,4160,416,
2020-09-18,Suriname,587814,12643,4691,96,4280,315,
2020-09-19,Suriname,587814,12811,4709,97,4383,229,
2020-09-20,Suriname,587814,12865,4723,97,4488,138,
2020-04-18,Sweden,10113497,74600,13822,1511,550,11761,
2020-04-19,Sweden,10113497,74600,14385,1540,550,12295,
2020-04-20,Sweden,10113497,74600,14777,1580,550,12647,
2020-04-21,Sweden,10113497,94500,15322,1765,550,13007,
2020-04-22,Sweden,10113497,94500,16004,1937,550,13517,
2020-04-23,Sweden,10113497,94500,16755,2021,550,14184,
2020-04-24,Sweden,10113497,94500,17567,2152,550,14865,
2020-04-25,Sweden,10113497,94500,18177,2192,1005,14980,
2020-04-26,Sweden,10113497,94500,18640,2194,1005,15441,
2020-04-27,Sweden,10113497,94500,18926,2274,1005,15647,
2020-04-28,Sweden,10113497,119500,19621,2355,1005,16261,
2020-04-29,Sweden,10113497,119500,20302,2462,1005,16835,
2020-04-30,Sweden,10113497,119500,21092,2586,1005,17501,
2020-05-01,Sweden,10113497,119500,21520,2653,1005,17862,
2020-05-02,Sweden,10113497,119500,22082,2669,1005,18633,
2020-05-03,Sweden,10113497,119500,22317,2679,1005,18633,
2020-05-04,Sweden,10113497,119500,22721,2769,4074,15878,
2020-05-05,Sweden,10113497,148500,23216,2854,4074,16288,
2020-05-06,Sweden,10113497,148500,23918,2941,4074,16903,
2020-05-07,Sweden,10113497,148500,24623,3040,4971,16612,
2020-05-08,Sweden,10113497,148500,25265,3175,4971,17119,
2020-05-09,Sweden,10113497,148500,25921,3220,4971,17730,
2020-05-10,Sweden,10113497,148500,26322,3225,4971,18126,
2020-05-11,Sweden,10113497,148500,26670,3256,4971,18443,
2020-05-12,Sweden,10113497,177500,27272,3313,4971,18988,
2020-05-13,Sweden,10113497,177500,27909,3460,4971,19478,
2020-05-14,Sweden,10113497,177500,28582,3529,4971,20082,
2020-05-15,Sweden,10113497,177500,29207,3646,4971,20590,
2020-05-16,Sweden,10113497,177500,29677,3674,4971,21032,
2020-05-17,Sweden,10113497,177500,30143,3679,4971,21493,
2020-05-18,Sweden,10113497,177500,30377,3698,4971,21708,
2020-05-19,Sweden,10113497,209900,30799,3743,4971,22085,
2020-05-20,Sweden,10113497,209900,31523,3831,4971,22721,
2020-05-21,Sweden,10113497,209900,32172,3871,4971,23330,
2020-05-22,Sweden,10113497,209900,32809,3925,4971,23913,
2020-05-23,Sweden,10113497,209900,33188,3992,4971,24225,
2020-05-24,Sweden,10113497,209900,33459,3998,4971,24490,
2020-05-25,Sweden,10113497,209900,33843,4029,4971,24843,
2020-05-26,Sweden,10113497,238800,34440,4125,4971,25344,
2020-05-27,Sweden,10113497,238800,35088,4220,4971,25897,
2020-05-28,Sweden,10113497,238800,35727,4266,4971,26490,
2020-05-29,Sweden,10113497,238800,36476,4350,4971,27155,
2020-05-30,Sweden,10113497,238800,37113,4395,4971,27747,
2020-05-31,Sweden,10113497,238800,37542,4395,4971,28176,
2020-06-01,Sweden,10113497,238800,37814,4403,4971,28440,
2020-04-18,Switzerland,8668895,216400,27404,1368,17100,8936,
2020-04-19,Switzerland,8668895,221263,27740,1393,17800,8547,
2020-04-20,Switzerland,8668895,224442,27944,1429,18600,7915,
2020-04-21,Switzerland,8668895,227554,28063,1478,19400,7185,
2020-04-22,Switzerland,8668895,227554,28268,1509,19900,6859,
2020-04-23,Switzerland,8668895,227554,28496,1549,20600,6347,
2020-04-24,Switzerland,8668895,235252,28677,1589,21000,6088,
2020-04-25,Switzerland,8668895,245300,28894,1599,21300,5995,
2020-04-26,Switzerland,8668895,245300,29061,1610,21800,5651,
2020-04-27,Switzerland,8668895,245300,29164,1665,22200,5299,
2020-04-28,Switzerland,8668895,256500,29264,1699,22600,4965,
2020-04-29,Switzerland,8668895,260500,29407,1716,22600,5091,
2020-04-30,Switzerland,8668895,266200,29586,1737,23400,4449,
2020-05-01,Switzerland,8668895,271500,29705,1754,23900,4051,
2020-05-02,Switzerland,8668895,280220,29817,1762,24500,3643,
2020-05-03,Switzerland,8668895,280220,29905,1762,24500,3643,
2020-05-04,Switzerland,8668895,282750,29981,1784,25200,2997,
2020-05-05,Switzerland,8668895,286403,30009,1795,25400,2814,
2020-05-06,Switzerland,8668895,290365,30060,1805,25700,2555,
2020-05-07,Switzerland,8668895,290365,30126,1810,25900,2416,
2020-05-08,Switzerland,8668895,301675,30207,1823,26100,2284,
2020-05-09,Switzerland,8668895,306223,30251,1830,26400,2021,
2020-05-10,Switzerland,8668895,309595,30305,1833,26600,1872,
2020-05-11,Switzerland,8668895,312813,30344,1845,26800,1699,
2020-05-12,Switzerland,8668895,316852,30380,1867,26800,1713,
2020-05-13,Switzerland,8668895,322084,30413,1870,27100,1443,
2020-05-14,Switzerland,8668895,328163,30463,1872,27100,1491,
2020-05-15,Switzerland,8668895,334274,30514,1878,27100,1536,
2020-05-16,Switzerland,8668895,339364,30572,1879,27400,1293,
2020-05-17,Switzerland,8668895,343359,30587,1881,27500,1206,
2020-05-18,Switzerland,8668895,345760,30597,1886,27600,1111,
2020-05-19,Switzerland,8668895,350099,30618,1891,27700,1027,
2020-05-20,Switzerland,8668895,355393,30658,1892,27800,966,
2020-05-21,Switzerland,8668895,361692,30694,1898,27900,896,
2020-05-22,Switzerland,8668895,364321,30707,1903,27900,904,
2020-05-23,Switzerland,8668895,367037,30725,1905,28000,820,
2020-05-24,Switzerland,8668895,370464,30736,1906,28100,730,
2020-05-25,Switzerland,8668895,372146,30746,1913,28200,633,
2020-05-26,Switzerland,8668895,375115,30761,1915,28200,646,
2020-05-27,Switzerland,8668895,380671,30776,1917,28300,559,
2020-05-28,Switzerland,8668895,385822,30796,1919,28300,577,
2020-05-29,Switzerland,8668895,390697,30828,1919,28300,609,
2020-05-30,Switzerland,8668895,394717,30845,1919,28400,526,
2020-05-31,Switzerland,8668895,397691,30862,1920,28500,442,
2020-06-01,Switzerland,8668895,399215,30871,1920,28500,451,
2020-06-02,Switzerland,8668895,400793,30874,1920,28500,454,
2020-06-03,Switzerland,8668895,404071,30893,1921,28600,372,
2020-06-04,Switzerland,8668895,409450,30913,1921,28600,392,
2020-06-05,Switzerland,8668895,415915,30936,1921,28600,415,
2020-06-06,Switzerland,8668895,419980,30956,1921,28700,335,
2020-06-07,Switzerland,8668895,423468,30965,1921,28700,344,
2020-06-08,Switzerland,8668895,425154,30972,1923,28700,349,
2020-06-09,Switzerland,8668895,428973,30988,1934,28700,354,
2020-06-10,Switzerland,8668895,435458,31011,1936,28700,375,
2020-06-11,Switzerland,8668895,441628,31044,1937,28800,307,
2020-06-12,Switzerland,8668895,447617,31063,1938,28800,325,
2020-06-13,Switzerland,8668895,453745,31094,1938,28800,356,
2020-06-14,Switzerland,8668895,458933,31117,1938,28800,379,
2020-06-15,Switzerland,8668895,461128,31131,1939,28900,292,
2020-06-16,Switzerland,8668895,465722,31154,1954,28900,300,
2020-06-17,Switzerland,8668895,475224,31187,1956,28900,331,
2020-06-18,Switzerland,8668895,485948,31200,1956,28900,344,
2020-06-19,Switzerland,8668895,493843,31235,1956,28900,379,
2020-06-20,Switzerland,8668895,502371,31243,1956,28900,387,
2020-06-21,Switzerland,8668895,507736,31292,1956,29000,336,
2020-06-22,Switzerland,8668895,509600,31310,1956,29000,354,
2020-06-23,Switzerland,8668895,515125,31332,1956,29000,376,
2020-06-24,Switzerland,8668895,523909,31376,1958,29000,418,
2020-06-25,Switzerland,8668895,534490,31428,1958,29000,470,
2020-06-26,Switzerland,8668895,545177,31486,1962,29000,524,
2020-06-27,Switzerland,8668895,555315,31555,1962,29100,493,
2020-06-28,Switzerland,8668895,562909,31617,1962,29100,555,
2020-06-29,Switzerland,8668895,566594,31652,1962,29100,590,
2020-06-30,Switzerland,8668895,572664,31714,1963,29200,551,
2020-07-01,Switzerland,8668895,583928,31851,1965,29200,686,
2020-07-02,Switzerland,8668895,599105,31967,1965,29200,802,
2020-07-03,Switzerland,8668895,614283,32101,1965,29200,936,
2020-07-04,Switzerland,8668895,624396,32198,1965,29200,1033,
2020-07-05,Switzerland,8668895,624396,32268,1965,29300,1003,
2020-07-06,Switzerland,8668895,636397,32315,1965,29300,1050,
2020-07-07,Switzerland,8668895,641982,32369,1966,29300,1103,
2020-07-08,Switzerland,8668895,652413,32498,1966,29400,1132,
2020-07-09,Switzerland,8668895,661362,32586,1966,29400,1220,
2020-07-10,Switzerland,8668895,670484,32690,1966,29400,1324,
2020-07-11,Switzerland,8668895,678679,32817,1968,29500,1349,
2020-07-12,Switzerland,8668895,683873,32883,1968,29600,1315,
2020-07-13,Switzerland,8668895,686349,32946,1968,29600,1378,
2020-07-14,Switzerland,8668895,690701,33016,1968,29800,1248,
2020-07-15,Switzerland,8668895,700326,33148,1968,29800,1380,
2020-07-16,Switzerland,8668895,708370,33290,1969,29900,1421,
2020-07-17,Switzerland,8668895,715487,33382,1969,29900,1513,
2020-07-18,Switzerland,8668895,722116,33492,1969,29900,1623,
2020-07-19,Switzerland,8668895,726806,33591,1969,30300,1322,
2020-07-20,Switzerland,8668895,728292,33634,1971,30300,1363,
2020-07-21,Switzerland,8668895,732835,33742,1972,30300,1470,
2020-07-22,Switzerland,8668895,739616,33883,1972,30500,1411,
2020-07-23,Switzerland,8668895,746658,34000,1975,30500,1525,
2020-07-24,Switzerland,8668895,753333,34154,1977,30500,1677,
2020-07-25,Switzerland,8668895,758836,34302,1977,30500,1825,
2020-07-26,Switzerland,8668895,758836,34412,1977,30700,1735,
2020-07-27,Switzerland,8668895,764894,34477,1978,30900,1599,
2020-07-28,Switzerland,8668895,769622,34609,1978,31000,1631,
2020-07-29,Switzerland,8668895,777631,34802,1979,31100,1723,
2020-07-30,Switzerland,8668895,784786,35022,1980,31100,1942,
2020-07-31,Switzerland,8668895,791725,35232,1981,31100,2151,
2020-08-01,Switzerland,8668895,797933,35412,1981,31300,2131,
2020-08-02,Switzerland,8668895,801742,35550,1981,31500,2069,
2020-08-03,Switzerland,8668895,803725,35616,1981,31500,2135,
2020-08-04,Switzerland,8668895,808031,35746,1981,31600,2165,
2020-08-05,Switzerland,8668895,815937,35927,1984,31600,2343,
2020-08-06,Switzerland,8668895,822764,36108,1985,31600,2523,
2020-08-07,Switzerland,8668895,829158,36269,1986,31600,2683,
2020-08-08,Switzerland,8668895,835724,36451,1986,31900,2565,
2020-08-09,Switzerland,8668895,840409,36603,1986,32300,2317,
2020-08-10,Switzerland,8668895,842509,36708,1987,32400,2321,
2020-08-11,Switzerland,8668895,847325,36895,1990,32400,2505,
2020-08-12,Switzerland,8668895,854885,37169,1991,32700,2478,
2020-08-13,Switzerland,8668895,861555,37403,1991,32700,2712,
2020-08-14,Switzerland,8668895,868886,37671,1991,32900,2780,
2020-08-15,Switzerland,8668895,876065,37924,1991,33200,2733,
2020-08-16,Switzerland,8668895,881683,38124,1991,33300,2833,
2020-08-17,Switzerland,8668895,884472,38252,1991,33300,2961,
2020-08-18,Switzerland,8668895,890289,38449,1992,33500,2957,
2020-08-19,Switzerland,8668895,901074,38760,1996,33500,3264,
2020-08-20,Switzerland,8668895,910283,39026,1998,33900,3128,
2020-08-21,Switzerland,8668895,920489,39332,2000,33900,3432,
2020-08-22,Switzerland,8668895,930416,39627,2000,34100,3527,
2020-08-23,Switzerland,8668895,937448,39903,2001,34400,3502,
2020-08-24,Switzerland,8668895,941798,40060,2001,34400,3659,
2020-08-25,Switzerland,8668895,948439,40262,2002,34400,3860,
2020-08-26,Switzerland,8668895,962895,40645,2003,34800,3842,
2020-08-27,Switzerland,8668895,975563,41006,2003,34800,4203,
2020-08-28,Switzerland,8668895,988383,41346,2004,34800,4542,
2020-08-29,Switzerland,8668895,1000884,41722,2005,35200,4517,
2020-08-30,Switzerland,8668895,1010948,42014,2005,35800,4209,
2020-08-31,Switzerland,8668895,1015686,42177,2006,36100,4071,
2020-09-01,Switzerland,8668895,1023203,42393,2011,36300,4082,
2020-09-02,Switzerland,8668895,1039741,42763,2011,36500,4252,
2020-09-03,Switzerland,8668895,1054652,43127,2013,36500,4614,
2020-09-04,Switzerland,8668895,1070910,43532,2013,36500,5019,
2020-09-05,Switzerland,8668895,1085932,43957,2013,37100,4844,
2020-09-06,Switzerland,8668895,1098540,44401,2013,37100,5288,
2020-09-07,Switzerland,8668895,1103149,44592,2014,37700,4878,
2020-09-08,Switzerland,8668895,1111984,44837,2018,37700,5119,
2020-09-09,Switzerland,8668895,1129549,45306,2019,38100,5187,
2020-09-10,Switzerland,8668895,1145949,45711,2020,38100,5591,
2020-09-11,Switzerland,8668895,1162236,46239,2020,38100,6119,
2020-09-12,Switzerland,8668895,1173798,46704,2020,38500,6184,
2020-09-13,Switzerland,8668895,1186824,47179,2021,38900,6258,
2020-09-14,Switzerland,8668895,1193180,47436,2025,39600,5811,
2020-09-15,Switzerland,8668895,1203997,47751,2028,39900,5823,
2020-09-16,Switzerland,8668895,1221858,48265,2039,39900,6326,
2020-09-17,Switzerland,8668895,1237621,48795,2042,39900,6853,
2020-09-18,Switzerland,8668895,1251614,49283,2045,40500,6738,
2020-09-19,Switzerland,8668895,1251614,49283,2045,40500,6738,
2020-09-20,Switzerland,8668895,1251614,49283,2045,40500,6738,
2020-04-18,Taiwan,23826600,52445,398,6,178,214,
2020-04-19,Taiwan,23826600,53005,420,6,189,225,
2020-04-20,Taiwan,23826600,53632,422,6,203,213,
2020-04-21,Taiwan,23826600,55476,425,6,217,202,
2020-04-22,Taiwan,23826600,56853,426,6,236,184,
2020-04-23,Taiwan,23826600,58003,427,6,253,168,
2020-04-24,Taiwan,23826600,59026,428,6,264,158,
2020-04-25,Taiwan,23826600,59840,429,6,275,148,
2020-04-26,Taiwan,23826600,60459,429,6,281,142,
2020-04-27,Taiwan,23826600,61684,429,6,290,133,
2020-04-28,Taiwan,23826600,61684,429,6,307,116,
2020-04-29,Taiwan,23826600,62368,429,6,311,112,
2020-04-30,Taiwan,23826600,62844,429,6,322,101,
2020-05-01,Taiwan,23826600,63340,429,6,324,99,
2020-05-02,Taiwan,23826600,64094,432,6,332,94,
2020-05-03,Taiwan,23826600,64094,432,6,332,94,
2020-05-04,Taiwan,23826600,64436,438,6,334,98,
2020-05-05,Taiwan,23826600,64958,438,6,334,98,
2020-05-06,Taiwan,23826600,65589,439,6,339,94,
2020-05-07,Taiwan,23826600,66046,440,6,347,87,
2020-05-08,Taiwan,23826600,66460,440,6,355,79,
2020-05-09,Taiwan,23826600,66861,440,6,361,73,
2020-05-10,Taiwan,23826600,67133,440,6,366,68,
2020-05-11,Taiwan,23826600,67400,440,7,368,65,
2020-05-12,Taiwan,23826600,68107,440,7,372,61,
2020-05-13,Taiwan,23826600,68107,440,7,375,58,
2020-05-14,Taiwan,23826600,68335,440,7,383,50,
2020-05-15,Taiwan,23826600,68659,440,7,387,46,
2020-05-16,Taiwan,23826600,68988,440,7,389,44,
2020-05-17,Taiwan,23826600,69206,440,7,395,38,
2020-05-18,Taiwan,23826600,69395,440,7,398,35,
2020-05-19,Taiwan,23826600,69395,440,7,401,32,
2020-05-20,Taiwan,23826600,69876,440,7,402,31,
2020-05-21,Taiwan,23826600,70338,441,7,407,27,
2020-05-22,Taiwan,23826600,70338,441,7,408,26,
2020-05-23,Taiwan,23826600,70526,441,7,411,23,
2020-05-24,Taiwan,23826600,70697,441,7,414,20,
2020-05-25,Taiwan,23826600,70880,441,7,415,19,
2020-05-26,Taiwan,23826600,71101,441,7,416,18,
2020-05-27,Taiwan,23826600,71405,441,7,419,15,
2020-05-28,Taiwan,23826600,71581,441,7,420,14,
2020-05-29,Taiwan,23826600,71750,442,7,420,15,
2020-05-30,Taiwan,23826600,71909,442,7,421,14,
2020-05-31,Taiwan,23826600,72082,442,7,423,12,
2020-06-01,Taiwan,23826600,72319,443,7,427,9,
2020-06-02,Taiwan,23826600,72683,443,7,427,9,
2020-06-03,Taiwan,23826600,72683,443,7,428,8,
2020-06-04,Taiwan,23826600,72683,443,7,428,8,
2020-06-05,Taiwan,23826600,73040,443,7,429,7,
2020-06-06,Taiwan,23826600,73225,443,7,429,7,
2020-06-07,Taiwan,23826600,73471,443,7,430,6,
2020-06-08,Taiwan,23826600,73601,443,7,430,6,
2020-06-09,Taiwan,23826600,73751,443,7,430,6,
2020-06-10,Taiwan,23826600,73751,443,7,431,5,
2020-06-11,Taiwan,23826600,73751,443,7,431,5,
2020-06-12,Taiwan,23826600,73751,443,7,431,5,
2020-06-13,Taiwan,23826600,73751,443,7,431,5,
2020-06-14,Taiwan,23826600,73751,443,7,431,5,
2020-06-15,Taiwan,23826600,74409,445,7,433,5,
2020-06-16,Taiwan,23826600,74699,445,7,433,5,
2020-06-17,Taiwan,23826600,74699,445,7,434,4,
2020-06-18,Taiwan,23826600,74699,446,7,434,5,
2020-06-19,Taiwan,23826600,74699,446,7,434,5,
2020-06-20,Taiwan,23826600,74699,446,7,434,5,
2020-06-21,Taiwan,23826600,74699,446,7,434,5,
2020-06-22,Taiwan,23826600,75359,446,7,435,4,
2020-06-23,Taiwan,23826600,75359,446,7,435,4,
2020-06-24,Taiwan,23826600,75359,446,7,435,4,
2020-06-25,Taiwan,23826600,75815,447,7,435,5,
2020-06-26,Taiwan,23826600,76209,447,7,435,5,
2020-06-27,Taiwan,23826600,76209,447,7,435,5,
2020-06-28,Taiwan,23826600,76209,447,7,435,5,
2020-06-29,Taiwan,23826600,76209,447,7,435,5,
2020-06-30,Taiwan,23826600,76883,447,7,437,3,
2020-07-01,Taiwan,23826600,76883,447,7,438,2,
2020-07-02,Taiwan,23826600,77025,448,7,438,3,
2020-07-03,Taiwan,23826600,77157,449,7,438,4,
2020-07-04,Taiwan,23826600,77157,449,7,438,4,
2020-07-05,Taiwan,23826600,77157,449,7,438,4,
2020-07-06,Taiwan,23826600,77745,449,7,438,4,
2020-07-07,Taiwan,23826600,77876,449,7,438,4,
2020-07-08,Taiwan,23826600,78023,449,7,438,4,
2020-07-09,Taiwan,23826600,78212,449,7,438,4,
2020-07-10,Taiwan,23826600,78212,451,7,438,6,
2020-07-11,Taiwan,23826600,78496,451,7,438,6,
2020-07-12,Taiwan,23826600,78622,451,7,438,6,
2020-07-13,Taiwan,23826600,78747,451,7,440,4,
2020-07-14,Taiwan,23826600,78897,451,7,440,4,
2020-07-15,Taiwan,23826600,78897,451,7,440,4,
2020-07-16,Taiwan,23826600,79065,452,7,440,5,
2020-07-17,Taiwan,23826600,79065,454,7,440,7,
2020-07-18,Taiwan,23826600,79506,454,7,440,7,
2020-07-19,Taiwan,23826600,79506,455,7,440,8,
2020-07-20,Taiwan,23826600,79808,455,7,440,8,
2020-07-21,Taiwan,23826600,79951,455,7,440,8,
2020-07-22,Taiwan,23826600,80106,455,7,440,8,
2020-07-23,Taiwan,23826600,80270,455,7,440,8,
2020-07-24,Taiwan,23826600,80270,458,7,440,11,
2020-07-25,Taiwan,23826600,80499,458,7,440,11,
2020-07-26,Taiwan,23826600,80623,458,7,440,11,
2020-07-27,Taiwan,23826600,80623,462,7,440,15,
2020-07-28,Taiwan,23826600,80825,467,7,440,20,
2020-07-29,Taiwan,23826600,81384,467,7,441,19,
2020-07-30,Taiwan,23826600,81587,467,7,441,19,
2020-07-31,Taiwan,23826600,81826,467,7,441,19,
2020-08-01,Taiwan,23826600,81826,474,7,441,26,
2020-08-02,Taiwan,23826600,81932,475,7,441,27,
2020-08-03,Taiwan,23826600,82337,475,7,441,27,
2020-08-04,Taiwan,23826600,82337,476,7,441,28,
2020-08-05,Taiwan,23826600,82737,476,7,443,26,
2020-08-06,Taiwan,23826600,82737,477,7,443,27,
2020-08-07,Taiwan,23826600,83117,477,7,443,27,
2020-08-08,Taiwan,23826600,83117,479,7,443,29,
2020-08-09,Taiwan,23826600,83117,480,7,443,30,
2020-08-10,Taiwan,23826600,83117,480,7,443,30,
2020-08-11,Taiwan,23826600,83828,480,7,443,30,
2020-08-12,Taiwan,23826600,83828,481,7,450,24,
2020-08-13,Taiwan,23826600,84249,481,7,450,24,
2020-08-14,Taiwan,23826600,84446,481,7,450,24,
2020-08-15,Taiwan,23826600,84446,482,7,450,25,
2020-08-16,Taiwan,23826600,84446,484,7,450,27,
2020-08-17,Taiwan,23826600,84446,485,7,450,28,
2020-08-18,Taiwan,23826600,84446,486,7,450,29,
2020-08-19,Taiwan,23826600,85349,486,7,457,22,
2020-08-20,Taiwan,23826600,85563,486,7,457,22,
2020-08-21,Taiwan,23826600,85779,487,7,457,23,
2020-08-22,Taiwan,23826600,85907,487,7,457,23,
2020-08-23,Taiwan,23826600,86023,487,7,457,23,
2020-08-24,Taiwan,23826600,86023,487,7,457,23,
2020-08-25,Taiwan,23826600,86419,487,7,457,23,
2020-08-26,Taiwan,23826600,86602,487,7,462,18,
2020-08-27,Taiwan,23826600,86806,487,7,462,18,
2020-08-28,Taiwan,23826600,86983,487,7,462,18,
2020-08-29,Taiwan,23826600,86983,488,7,462,19,
2020-08-30,Taiwan,23826600,87291,488,7,462,19,
2020-08-31,Taiwan,23826600,87508,488,7,462,19,
2020-09-01,Taiwan,23826600,87646,488,7,462,19,
2020-09-02,Taiwan,23826600,87646,489,7,471,11,
2020-09-03,Taiwan,23826600,88031,489,7,471,11,
2020-09-04,Taiwan,23826600,88031,490,7,471,12,
2020-09-05,Taiwan,23826600,88273,492,7,473,12,
2020-09-06,Taiwan,23826600,88385,493,7,473,13,
2020-09-07,Taiwan,23826600,88748,494,7,473,14,
2020-09-08,Taiwan,23826600,88748,495,7,475,13,
2020-09-09,Taiwan,23826600,89085,495,7,475,13,
2020-09-10,Taiwan,23826600,89085,496,7,475,14,
2020-09-11,Taiwan,23826600,89310,498,7,475,16,
